person,year,labinc,hours,pp,group,cumul_hours,occswitch,jdum2,jdum3,jdum4,jdum5,jdum6,jdum7,jdum8,jdum9
42,2008,51668.62,2080,1,1,26355,0,0,0,0,0,0,0,0,1
42,2010,48000,2080,1,1,28435,0,0,0,0,0,0,0,0,1
42,2012,42742.12,2080,0,1,30515,0,0,0,0,0,0,0,0,1
42,2014,55275.59,2080,1,1,32595,0,0,0,0,0,0,0,0,1
43,1987,7677.583,2000,1,1,2000,0,0,0,0,0,0,1,0,0
43,1988,11062.83,1307,1,1,3307,1,0,0,0,0,0,0,1,0
43,2000,7598.82,1779,0,1,5086,0,0,0,0,0,0,1,0,0
44,2006,7790.051,880,1,2,880,0,1,0,0,0,0,0,0,0
44,2008,20545.87,1560,1,2,2440,0,1,0,0,0,0,0,0,0
44,2010,29120,1820,0,2,4260,0,1,0,0,0,0,0,0,0
44,2012,,2184,0,2,6444,0,1,0,0,0,0,0,0,0
44,2014,41456.69,2184,1,2,8628,0,1,0,0,0,0,0,0,0
45,1985,34454.39,1920,0,2,1920,0,0,0,0,0,1,0,0,0
45,1986,43737.67,2205,0,2,4125,1,0,0,0,1,0,0,0,0
45,1987,42226.71,2551,0,2,6676,0,0,0,0,1,0,0,0,0
45,1988,70064.58,2860,0,2,9536,1,0,0,0,0,0,0,1,0
45,1989,61582.51,2560,0,2,12096,1,0,0,0,1,0,0,0,0
45,1990,66762.39,2684,0,2,14780,0,0,0,0,1,0,0,0,0
45,1991,51249.07,2160,0,2,16940,0,0,0,0,1,0,0,0,0
45,1992,38856.66,1920,0,2,18860,1,0,0,0,0,1,0,0,0
45,1994,29425,2990,0,2,21850,0,0,0,0,1,0,0,0,0
47,1984,20982.36,1570,1,2,1570,0,0,0,0,0,1,0,0,0
47,1985,46614.76,2040,0,2,3610,0,0,0,0,0,1,0,0,0
47,1986,59443.46,2080,1,2,5690,0,0,0,0,0,1,0,0,0
47,1987,59501.27,2265,0,2,7955,0,0,0,0,0,1,0,0,0
47,1988,60845.55,2340,0,2,10295,1,0,0,0,1,0,0,0,0
47,1989,59823.01,2349,0,2,12644,1,0,0,0,0,1,0,0,0
47,1990,66762.39,2308,0,2,14952,1,0,0,0,1,0,0,0,0
47,1991,72069.01,2174,0,2,17126,1,0,0,0,0,1,0,0,0
47,1992,54399.32,2340,0,2,19466,0,0,0,0,0,1,0,0,0
47,1993,70943.56,2480,0,2,21946,0,0,0,0,0,1,0,0,0
47,1994,63263.74,2610,0,2,24556,0,0,0,0,0,1,0,0,0
47,1996,75074.93,2065,0,2,26621,0,0,0,0,0,1,0,0,0
47,1998,101674.6,3120,0,2,29741,0,0,0,0,0,1,0,0,0
47,2000,82320.55,2400,0,2,32141,0,0,0,0,0,1,0,0,0
47,2002,70314.84,1950,0,2,34091,1,0,0,0,1,0,0,0,0
47,2004,48484.93,4495,0,2,38586,1,0,0,0,0,1,0,0,0
47,2006,71743.13,2340,0,2,40926,0,0,0,0,0,1,0,0,0
47,2008,68891.48,2340,0,2,43266,0,0,0,0,0,1,0,0,0
47,2010,68000,2340,0,2,45606,0,0,0,0,0,1,0,0,0
47,2012,71236.88,2496,0,2,48102,0,0,0,0,0,1,0,0,0
47,2014,82913.38,2600,0,2,50702,0,0,0,0,0,1,0,0,0
48,1989,45747.01,2080,0,3,2080,0,1,0,0,0,0,0,0,0
49,1984,19070.87,975,1,3,975,0,1,0,0,0,0,0,0,0
49,1985,18240.56,985,0,3,1960,0,1,0,0,0,0,0,0,0
49,1986,25161.09,1625,1,3,3585,0,1,0,0,0,0,0,0,0
49,1987,32629.73,1302,1,3,4887,0,1,0,0,0,0,0,0,0
49,1988,25813.27,1078,1,3,5965,0,1,0,0,0,0,0,0,0
49,1989,29911.51,1160,1,3,7125,0,1,0,0,0,0,0,0,0
49,1990,32045.95,1092,1,3,8217,0,1,0,0,0,0,0,0,0
49,1991,35233.73,1092,0,3,9309,0,1,0,0,0,0,0,0,0
49,1992,38478.97,1378,1,3,10687,0,1,0,0,0,0,0,0,0
49,1993,41080.85,1519,1,3,12206,0,1,0,0,0,0,0,0,0
49,1994,35221.72,1765,1,3,13971,0,1,0,0,0,0,0,0,0
49,1996,43364.11,2080,1,3,16051,0,1,0,0,0,0,0,0,0
49,1998,44148.19,1820,0,3,17871,0,1,0,0,0,0,0,0,0
49,2000,42250.71,1820,1,3,19691,0,1,0,0,0,0,0,0,0
49,2002,42435.02,1820,1,3,21511,1,0,0,0,1,0,0,0,0
49,2004,46060.69,1872,1,3,23383,1,1,0,0,0,0,0,0,0
49,2006,36786.35,1092,1,3,24475,0,1,0,0,0,0,0,0,0
49,2010,55000,2600,1,3,27075,0,1,0,0,0,0,0,0,0
49,2012,69337.22,2132,1,3,29207,0,1,0,0,0,0,0,0,0
50,1984,30424.43,1924,0,1,1924,0,1,0,0,0,0,0,0,0
50,1985,34454.39,1933,0,1,3857,0,1,0,0,0,0,0,0,0
50,1986,37773.44,1472,0,1,5329,0,1,0,0,0,0,0,0,0
50,1987,37620.16,1976,0,1,7305,0,1,0,0,0,0,0,0,0
50,1989,17419.05,1140,1,1,8445,0,0,0,0,0,0,1,0,0
50,1991,37956.34,3061,0,1,11506,0,1,0,0,0,0,0,0,0
50,1992,41965.19,3290,0,1,14796,0,1,0,0,0,0,0,0,0
50,1998,20067.36,2180,0,1,16976,0,0,0,0,0,1,0,0,0
50,2000,34194.69,1820,1,1,18796,0,0,0,0,0,1,0,0,0
50,2002,25461.01,2080,0,1,20876,1,0,0,0,1,0,0,0,0
50,2004,34632.09,2080,0,1,22956,0,0,0,0,1,0,0,0,0
50,2008,36877.21,1820,0,1,24776,0,1,0,0,0,0,0,0,0
50,2010,49500,1785,0,1,26561,0,1,0,0,0,0,0,0,0
50,2012,52240.37,1820,0,1,28381,0,1,0,0,0,0,0,0,0
52,1984,52455.91,2496,1,3,2496,0,0,0,0,1,0,0,0,0
52,1985,56748.4,2578,1,3,5074,0,0,0,0,1,0,0,0,0
52,2012,326578.3,2860,1,3,7934,0,0,0,0,1,0,0,0,0
54,1984,37768.25,2620,0,1,2620,0,0,0,0,0,1,0,0,0
54,1985,38507.84,3006,0,1,5626,0,0,0,0,0,1,0,0,0
54,1986,65606.5,3470,0,1,9096,1,0,0,0,0,0,0,0,1
54,1988,46095.12,2688,0,1,11784,0,0,0,0,0,1,0,0,0
54,1990,50071.79,2080,0,1,13864,0,0,0,0,0,1,0,0,0
54,1991,51249.07,2080,0,1,15944,0,0,0,0,0,1,0,0,0
54,1993,46792.57,2080,0,1,18024,0,0,0,0,0,1,0,0,0
54,1998,26756.48,1760,1,1,19784,0,0,0,0,0,0,0,0,1
54,2000,50658.8,2080,0,1,21864,0,0,0,0,0,0,0,0,1
54,2010,40000,1938,0,1,23802,0,0,0,0,0,1,0,0,0
57,1984,22031.48,2366,0,2,2366,0,1,0,0,0,0,0,0,0
57,1985,24320.74,2075,0,2,4441,1,0,0,0,1,0,0,0,0
57,1986,29821.14,2080,0,2,6521,1,1,0,0,0,0,0,0,0
57,1987,34357.18,2080,0,2,8601,0,1,0,0,0,0,0,0,0
57,1988,46095.12,1920,0,2,10521,0,1,0,0,0,0,0,0,0
57,1989,45747.01,2440,1,2,12961,1,0,0,0,0,0,0,0,0
57,1990,43395.55,3312,1,2,16273,1,1,0,0,0,0,0,0,0
57,1991,38436.8,3828,0,2,20101,0,1,0,0,0,0,0,0,0
57,1992,48182.26,2650,1,2,22751,1,0,0,0,0,0,1,0,0
57,1994,32367.5,2240,1,2,24991,0,1,0,0,0,0,0,0,0
57,2006,12983.42,2652,1,2,27643,0,0,0,0,0,0,0,1,0
57,2008,51668.62,3120,1,2,30763,0,0,0,0,0,0,0,1,0
57,2010,61000,2600,1,2,33363,1,0,0,0,0,0,1,0,0
57,2012,28494.75,880,0,2,34243,0,0,0,0,0,0,1,0,0
58,2004,62337.77,1924,0,3,1924,0,1,0,0,0,0,0,0,0
58,2006,60048.31,1768,0,3,3692,0,1,0,0,0,0,0,0,0
58,2008,62812.83,1924,0,3,5616,0,1,0,0,0,0,0,0,0
58,2010,97000,2496,0,3,8112,0,1,0,0,0,0,0,0,0
59,1985,32772.2,2080,1,3,2080,0,0,1,0,0,0,0,0,0
59,1986,39761.52,2080,0,3,4160,0,0,1,0,0,0,0,0,0
59,1987,40691.19,2080,1,3,6240,0,0,1,0,0,0,0,0,0
59,1988,42186.25,2080,0,3,8320,0,0,1,0,0,0,0,0,0
59,1989,45747.01,2080,1,3,10400,0,0,1,0,0,0,0,0,0
59,1990,46733.67,2080,1,3,12480,0,0,1,0,0,0,0,0,0
59,1991,46444.47,2080,1,3,14560,1,1,0,0,0,0,0,0,0
59,1992,41965.19,2080,0,3,16640,0,1,0,0,0,0,0,0,0
59,1993,43773.69,2080,1,3,18720,1,0,1,0,0,0,0,0,0
59,1994,42666.24,2080,1,3,20800,0,0,1,0,0,0,0,0,0
59,1996,41708.3,2080,1,3,22880,0,0,1,0,0,0,0,0,0
59,1998,56188.61,2080,0,3,24960,0,0,1,0,0,0,0,0,0
59,2000,39260.57,2080,1,3,27040,0,0,1,0,0,0,0,0,0
59,2002,,2080,1,3,29120,1,0,0,0,1,0,0,0,0
59,2004,50793.74,2080,0,3,31200,0,0,0,0,1,0,0,0,0
59,2006,,2080,1,3,33280,0,0,0,0,1,0,0,0,0
59,2008,44252.65,2080,0,3,35360,0,0,0,0,1,0,0,0,0
59,2010,45200,2184,0,3,37544,0,0,0,0,1,0,0,0,0
59,2012,42742.12,2080,0,3,39624,0,0,0,0,1,0,0,0,0
60,1987,113987.2,2377,1,3,2377,0,1,0,0,0,0,0,0,0
60,1988,105325.5,2414,1,3,4791,1,0,0,0,1,0,0,0,0
60,1989,110560,2380,1,3,7171,1,0,1,0,0,0,0,0,0
60,1990,123982.8,2275,1,3,9446,0,0,1,0,0,0,0,0,0
60,1991,,2150,1,3,11596,1,0,0,0,1,0,0,0,0
60,1992,140389.1,2240,1,3,13836,1,0,1,0,0,0,0,0,0
60,1993,98113.45,2080,1,3,15916,0,0,1,0,0,0,0,0,0
60,1994,95631.23,2080,1,3,17996,0,0,1,0,0,0,0,0,0
60,1996,80636.04,2080,0,3,20076,1,1,0,0,0,0,0,0,0
60,1998,93647.67,2080,1,3,22156,1,0,1,0,0,0,0,0,0
60,2000,63323.5,2360,1,3,24516,1,0,0,0,0,1,0,0,0
61,1988,32266.58,1846,0,3,1846,0,1,0,0,0,0,0,0,0
61,1989,20506.98,2142,1,3,3988,1,0,0,0,0,0,1,0,0
61,1990,36051.69,2497,1,3,6485,1,1,0,0,0,0,0,0,0
61,1991,39077.42,1981,0,3,8466,0,1,0,0,0,0,0,0,0
61,1992,36480.19,2580,0,3,11046,0,1,0,0,0,0,0,0,0
61,1993,52830.32,2936,0,3,13982,0,1,0,0,0,0,0,0,0
61,1994,41194.99,1796,0,3,15778,0,1,0,0,0,0,0,0,0
61,1996,44627.88,2080,0,3,17858,0,1,0,0,0,0,0,0,0
61,1998,44683.32,2080,1,3,19938,0,1,0,0,0,0,0,0,0
61,2002,63046.32,2184,1,3,22122,0,0,0,0,1,0,0,0,0
62,1990,33381.2,1745,1,1,1745,0,1,0,0,0,0,0,0,0
62,1991,40038.34,2014,0,1,3759,0,1,0,0,0,0,0,0,0
62,1992,38856.66,2186,0,1,5945,1,0,0,0,0,0,0,0,0
62,1993,39245.38,1976,0,1,7921,1,1,0,0,0,0,0,0,0
62,1994,40915.46,1948,0,1,9869,0,1,0,0,0,0,0,0,0
62,1996,38927.74,2080,0,1,11949,0,1,0,0,0,0,0,0,0
62,1998,42542.8,2080,1,1,14029,0,1,0,0,0,0,0,0,0
62,2000,43059.98,1976,1,1,16005,0,1,0,0,0,0,0,0,0
62,2002,32735.59,1350,1,1,17355,1,0,0,0,1,0,0,0,0
62,2004,33477.69,1560,1,1,18915,1,1,0,0,0,0,0,0,0
62,2006,32458.55,1560,1,1,20475,0,1,0,0,0,0,0,0,0
62,2008,32216.9,1680,1,1,22155,1,0,0,0,1,0,0,0,0
62,2010,46000,2080,1,1,24235,0,0,0,0,1,0,0,0,0
62,2012,48441.07,2080,1,1,26315,0,0,0,0,1,0,0,0,0
62,2014,53433.07,2080,1,1,28395,0,0,0,0,1,0,0,0,0
63,1993,83773.79,2340,1,3,2340,0,0,0,0,0,0,0,1,0
63,1994,95631.23,2375,0,3,4715,0,0,0,0,0,0,0,1,0
63,1996,94538.8,3016,1,3,7731,0,0,0,0,0,0,0,1,0
63,2002,145491.5,2340,1,3,10071,0,0,0,0,1,0,0,0,0
63,2004,138528.4,2600,1,3,12671,1,0,0,0,0,0,0,1,0
63,2006,116850.8,2600,1,3,15271,0,0,0,0,0,0,0,1,0
63,2008,121573.2,2600,1,3,17871,0,0,0,0,0,0,0,1,0
63,2010,140000,2548,1,3,20419,0,0,0,0,0,0,0,1,0
63,2012,156721.1,2600,1,3,23019,0,0,0,0,0,0,0,1,0
63,2014,138189,2340,1,3,25359,0,0,0,0,0,0,0,1,0
66,1989,,2676,0,1,2676,0,0,0,0,0,1,0,0,0
66,1993,,2180,1,1,4856,0,0,0,0,0,1,0,0,0
66,1994,,2360,1,1,7216,0,0,0,0,0,1,0,0,0
66,1996,,2080,0,1,9296,0,0,0,0,0,1,0,0,0
66,2002,,2080,0,1,11376,0,0,0,0,1,0,0,0,0
66,2004,,2080,0,1,13456,1,0,0,0,0,1,0,0,0
66,2006,27048.79,3320,0,1,16776,0,0,0,0,0,1,0,0,0
66,2010,,1480,0,1,18256,0,0,0,0,0,1,0,0,0
67,1987,113987.2,3640,0,2,3640,0,1,0,0,0,0,0,0,0
67,1988,105325.5,3640,0,2,7280,1,0,0,0,0,0,0,1,0
67,1989,,3230,1,2,10510,1,0,0,0,1,0,0,0,0
67,1990,123982.8,1885,0,2,12395,1,1,0,0,0,0,0,0,0
67,1992,140389.1,2170,1,2,14565,0,1,0,0,0,0,0,0,0
67,1993,152374.7,3600,1,2,18165,0,1,0,0,0,0,0,0,0
67,1994,149557,3476,1,2,21641,0,1,0,0,0,0,0,0,0
67,1996,192935.6,2740,1,2,24381,0,1,0,0,0,0,0,0,0
67,2002,286133.3,2860,1,2,27241,0,0,0,0,1,0,0,0,0
67,2008,311858.6,3759,0,2,31000,0,1,0,0,0,0,0,0,0
67,2010,312324,2704,0,2,33704,0,1,0,0,0,0,0,0,0
67,2012,326578.3,2860,0,2,36564,0,1,0,0,0,0,0,0,0
68,1987,53743.08,2463,0,2,2463,0,1,0,0,0,0,0,0,0
68,1990,83452.98,2299,0,2,4762,0,1,0,0,0,0,0,0,0
68,1992,46627.99,1635,0,2,6397,0,1,0,0,0,0,0,0,0
68,1993,66415.25,2135,0,2,8532,1,0,0,0,0,0,0,0,0
69,1996,62562.44,2080,1,3,2080,0,1,0,0,0,0,0,0,0
69,1998,70904.66,2184,1,3,4264,0,1,0,0,0,0,0,0,0
69,2000,88652.9,2080,1,3,6344,0,1,0,0,0,0,0,0,0
69,2002,86082.48,2340,1,3,8684,1,0,0,0,1,0,0,0,0
69,2004,108513.9,2392,1,3,11076,1,1,0,0,0,0,0,0,0
69,2006,129834.2,2704,1,3,13780,0,1,0,0,0,0,0,0,0
69,2008,148927.2,2340,1,3,16120,0,1,0,0,0,0,0,0,0
69,2010,146000,2340,1,3,18460,0,1,0,0,0,0,0,0,0
69,2012,137724.6,1880,1,3,20340,0,1,0,0,0,0,0,0,0
69,2014,128976.4,2218,1,3,22558,0,1,0,0,0,0,0,0,0
70,1987,30710.33,2486,1,2,2486,0,0,0,0,1,0,0,0,0
70,1988,45173.21,2962,0,2,5448,1,1,0,0,0,0,0,0,0
70,1989,52785.01,3231,0,2,8679,1,0,0,0,0,0,0,1,0
70,1990,51740.85,2706,0,2,11385,1,1,0,0,0,0,0,0,0
70,1991,40038.34,1854,1,2,13239,1,0,0,0,0,0,0,1,0
70,1992,63724.92,1550,1,2,14789,0,0,0,0,0,0,0,1,0
70,1993,37735.94,1900,1,2,16689,0,0,0,0,0,0,0,1,0
70,1994,39723.75,2288,1,2,18977,0,0,0,0,0,0,0,1,0
70,1996,41708.3,2496,0,2,21473,0,0,0,0,0,0,0,1,0
70,1998,40134.72,2444,1,2,23917,0,0,0,0,0,0,0,1,0
70,2004,51948.14,4160,1,2,28077,0,0,0,0,0,1,0,0,0
70,2010,40000,1872,1,2,29949,0,0,0,0,0,0,0,0,1
71,1990,,2233,1,1,2233,0,0,0,0,0,0,0,0,0
71,1991,130494.5,2545,1,1,4778,0,0,0,0,0,0,0,0,0
71,1992,140389.1,2425,1,1,7203,0,0,0,0,0,0,0,0,0
71,1993,152374.7,2877,1,1,10080,0,0,0,0,0,0,0,0,0
71,1996,192935.6,3120,1,1,13200,0,0,0,0,0,0,0,0,0
71,1998,197957.8,3380,0,1,16580,0,0,0,0,0,0,0,0,0
71,2000,,2964,1,1,19544,0,0,0,0,0,0,0,0,0
72,1985,27360.84,2310,0,2,2310,0,0,0,0,0,0,0,1,0
72,1986,30815.17,1880,0,2,4190,1,1,0,0,0,0,0,0,0
72,1987,39347.61,2180,0,2,6370,0,1,0,0,0,0,0,0,0
72,1988,40563.7,2000,0,2,8370,0,1,0,0,0,0,0,0,0
72,1989,40468.51,1795,0,2,10165,0,1,0,0,0,0,0,0,0
72,1990,47568.2,2042,0,2,12207,0,1,0,0,0,0,0,0,0
72,1991,48046,1957,0,2,14164,0,1,0,0,0,0,0,0,0
72,1992,49736.52,1940,0,2,16104,0,1,0,0,0,0,0,0,0
72,1993,37735.94,1409,0,2,17513,0,1,0,0,0,0,0,0,0
72,1994,22068.75,1710,0,2,19223,0,1,0,0,0,0,0,0,0
72,1996,18073.59,2580,0,2,21803,1,0,0,0,0,0,0,1,0
72,1998,26087.57,1960,0,2,23763,0,0,0,0,0,0,0,1,0
72,2000,45592.92,2964,0,2,26727,0,0,0,0,0,0,0,1,0
73,1988,19359.95,920,1,2,920,0,1,0,0,0,0,0,0,0
73,1989,49266.01,2080,1,2,3000,0,1,0,0,0,0,0,0,0
73,1993,60377.5,2600,1,2,5600,0,1,0,0,0,0,0,0,0
73,1994,41194.99,2350,1,2,7950,0,1,0,0,0,0,0,0,0
73,2000,273810.8,2400,1,2,10350,0,1,0,0,0,0,0,0,0
73,2004,138528.4,2600,0,2,12950,0,1,0,0,0,0,0,0,0
73,2006,302747.4,2080,1,2,15030,0,1,0,0,0,0,0,0,0
73,2008,151966.5,2325,1,2,17355,0,1,0,0,0,0,0,0,0
73,2010,110000,2080,1,2,19435,0,1,0,0,0,0,0,0,0
73,2014,341155.4,3120,1,2,22555,0,1,0,0,0,0,0,0,0
74,1985,12160.37,1440,0,2,1440,0,0,0,0,0,0,1,0,0
74,1986,13916.53,2006,1,2,3446,0,0,0,0,0,0,1,0,0
74,1987,28790.94,2053,1,2,5499,0,0,0,0,0,0,1,0,0
74,1988,27657.07,1758,1,2,7257,0,0,0,0,0,0,1,0,0
74,1989,,1048,0,2,8305,1,0,0,0,0,0,0,1,0
74,1990,,2310,0,2,10615,0,0,0,0,0,0,0,1,0
74,1992,,1620,1,2,12235,0,0,0,0,0,0,1,0,0
74,1993,,1298,1,2,13533,1,0,0,0,0,0,0,1,0
74,1994,,2390,1,2,15923,1,0,0,0,0,0,1,0,0
75,1989,47506.51,2080,0,2,2080,0,0,0,0,0,0,0,1,0
75,1990,43395.55,2232,0,2,4312,0,0,0,0,0,0,0,1,0
76,1989,28152.01,2490,0,1,2490,0,0,0,0,0,0,1,0,0
76,1990,76776.74,2080,0,1,4570,0,0,0,0,0,0,1,0,0
76,1991,41639.87,2080,1,1,6650,0,0,0,0,0,0,1,0,0
76,1992,40410.93,2300,1,1,8950,1,0,0,0,1,0,0,0,0
76,1993,36226.5,2600,1,1,11550,1,0,0,0,0,0,0,0,1
76,1994,35310,2600,1,1,14150,0,0,0,0,0,0,0,0,1
76,1996,33366.64,2080,1,1,16230,1,0,0,0,0,0,1,0,0
76,1998,34783.42,2080,0,1,18310,0,0,0,0,0,0,1,0,0
76,2000,37994.1,2080,0,1,20390,0,0,0,0,0,0,1,0,0
76,2002,43647.45,2440,0,1,22830,1,0,0,0,1,0,0,0,0
76,2014,55275.59,3640,0,1,26470,0,0,0,0,0,0,0,0,0
77,1989,42228.01,1881,1,2,1881,0,1,0,0,0,0,0,0,0
77,1990,48402.73,2340,1,2,4221,0,1,0,0,0,0,0,0,0
77,1991,49487.38,2340,0,2,6561,0,1,0,0,0,0,0,0,0
77,1992,62170.66,2460,1,2,9021,0,1,0,0,0,0,0,0,0
77,1993,67924.69,2475,1,2,11496,0,1,0,0,0,0,0,0,0
77,1994,63557.99,2340,1,2,13836,0,1,0,0,0,0,0,0,0
77,1996,65343,1924,1,2,15760,0,1,0,0,0,0,0,0,0
77,1998,93647.67,2080,1,2,17840,0,1,0,0,0,0,0,0,0
77,2000,70922.32,2080,1,2,19920,0,1,0,0,0,0,0,0,0
77,2002,82445.19,2340,1,2,22260,1,0,0,0,1,0,0,0,0
77,2004,79627.27,2080,1,2,24340,1,1,0,0,0,0,0,0,0
77,2006,102785.4,2340,1,2,26680,0,1,0,0,0,0,0,0,0
77,2008,75983.26,2600,1,2,29280,0,1,0,0,0,0,0,0,0
77,2010,110000,2340,1,2,31620,0,1,0,0,0,0,0,0,0
77,2012,85484.24,2340,1,2,33960,0,1,0,0,0,0,0,0,0
77,2014,123448.8,2600,1,2,36560,0,1,0,0,0,0,0,0,0
79,1987,64558.88,2476,1,3,2476,0,1,0,0,0,0,0,0,0
79,1988,105325.5,2410,1,3,4886,0,1,0,0,0,0,0,0,0
79,1989,110560,2340,1,3,7226,0,1,0,0,0,0,0,0,0
79,1990,123982.8,2472,0,3,9698,0,1,0,0,0,0,0,0,0
79,1991,130494.5,2732,1,3,12430,0,1,0,0,0,0,0,0,0
79,1992,140389.1,2814,0,3,15244,0,1,0,0,0,0,0,0,0
79,1993,152374.7,2756,0,3,18000,0,1,0,0,0,0,0,0,0
79,1994,149557,2712,1,3,20712,0,1,0,0,0,0,0,0,0
79,1998,197957.8,2600,1,3,23312,0,1,0,0,0,0,0,0,0
79,2000,273810.8,2756,1,3,26068,0,1,0,0,0,0,0,0,0
79,2002,286133.3,2548,1,3,28616,1,0,0,0,1,0,0,0,0
79,2004,306993.9,2016,1,3,30632,1,1,0,0,0,0,0,0,0
80,1993,11320.78,1472,0,2,1472,0,1,0,0,0,0,0,0,0
80,2002,12730.51,1840,0,2,3312,0,0,0,0,1,0,0,0,0
81,1989,5278.501,520,0,2,520,0,0,0,0,0,0,1,0,0
81,1991,6406.134,705,0,2,1225,0,0,0,0,0,0,1,0,0
81,1993,6037.75,1140,0,2,2365,0,1,0,0,0,0,0,0,0
81,1994,5884.999,762,0,2,3127,1,0,1,0,0,0,0,0,0
81,1996,22244.42,3749,0,2,6876,0,0,1,0,0,0,0,0,0
81,2004,46176.13,4264,0,2,11140,0,0,0,0,0,0,0,0,0
81,2006,43278.06,960,0,2,12100,0,0,0,0,0,0,0,0,0
81,2014,49748.03,2080,0,2,14180,0,0,0,0,0,0,1,0,0
83,1986,13910.57,2080,0,1,2080,0,0,0,0,0,0,0,0,1
83,1987,9596.979,2100,0,1,4180,1,1,0,0,0,0,0,0,0
83,1988,,2264,0,1,6444,1,0,0,0,0,0,0,0,1
85,2002,,2184,0,2,2184,0,0,0,0,1,0,0,0,0
85,2004,,1840,0,2,4024,1,0,0,0,0,1,0,0,0
86,1994,,954,0,2,954,0,0,0,0,0,0,1,0,0
86,1996,13902.76,1645,1,2,2599,0,0,0,0,0,0,1,0,0
86,1998,13378.24,2080,0,2,4679,0,0,0,0,0,0,1,0,0
86,2000,18997.05,2080,0,2,6759,0,0,0,0,0,0,1,0,0
86,2004,12121.23,2080,0,2,8839,0,0,0,0,0,0,0,1,0
86,2006,15147.32,2132,0,2,10971,0,0,0,0,0,0,0,1,0
86,2008,13170.43,2080,0,2,13051,0,0,0,0,0,0,0,1,0
86,2010,,2080,0,2,15131,0,0,0,0,0,0,0,1,0
86,2012,20896.15,2080,0,2,17211,0,0,0,0,0,0,0,1,0
86,2014,22110.23,2080,0,2,19291,0,0,0,0,0,0,0,1,0
87,1988,,2312,0,1,2312,0,0,0,0,0,1,0,0,0
87,1990,30043.07,990,1,1,3302,0,0,0,0,0,0,0,1,0
87,1991,11210.73,1760,1,1,5062,0,0,0,0,0,0,0,1,0
87,1992,19428.33,1913,0,1,6975,0,0,0,0,0,0,0,1,0
87,1998,24080.83,4160,0,1,11135,0,0,0,0,0,0,0,1,0
87,2000,17730.58,3060,0,1,14195,1,0,0,0,1,0,0,0,0
87,2004,,1240,0,1,15435,0,0,0,0,0,0,0,0,0
88,1984,36257.52,2880,0,2,2880,0,0,0,1,0,0,0,0,0
88,1986,8747.533,1334,1,2,4214,0,0,0,0,1,0,0,0,0
88,1987,53743.08,2887,1,2,7101,0,0,0,0,1,0,0,0,0
88,1990,36719.31,2220,1,2,9321,0,1,0,0,0,0,0,0,0
88,1991,34432.97,2080,0,2,11401,0,1,0,0,0,0,0,0,0
88,1992,46627.99,2200,0,2,13601,0,1,0,0,0,0,0,0,0
88,1993,31698.19,2080,0,2,15681,0,1,0,0,0,0,0,0,0
88,1994,29425,2080,0,2,17761,0,1,0,0,0,0,0,0,0
88,1998,31572.64,2080,1,2,19841,0,1,0,0,0,0,0,0,0
88,2000,39260.57,2080,1,2,21921,0,1,0,0,0,0,0,0,0
88,2006,25966.84,1920,1,2,23841,0,0,0,0,0,1,0,0,0
88,2008,34445.74,2080,1,2,25921,0,0,0,0,0,1,0,0,0
88,2010,30000,1120,1,2,27041,0,0,0,0,0,1,0,0,0
88,2012,23745.62,1680,1,2,28721,0,0,0,0,0,1,0,0,0
89,1985,32833,1924,0,1,1924,0,1,0,0,0,0,0,0,0
89,1986,34791.32,1966,0,1,3890,0,1,0,0,0,0,0,0,0
89,1987,42226.71,1898,0,1,5788,0,1,0,0,0,0,0,0,0
89,1988,45173.21,2024,0,1,7812,0,1,0,0,0,0,0,0,0
89,1989,48386.26,2017,0,1,9829,0,1,0,0,0,0,0,0,0
89,1990,51740.85,1937,0,1,11766,0,1,0,0,0,0,0,0,0
89,1991,57655.2,1966,0,1,13732,0,1,0,0,0,0,0,0,0
89,1992,55953.59,1872,0,1,15604,0,1,0,0,0,0,0,0,0
89,1993,52075.6,1872,0,1,17476,0,1,0,0,0,0,0,0,0
89,1994,57378.74,1872,0,1,19348,0,1,0,0,0,0,0,0,0
89,1996,57001.34,2080,0,1,21428,1,0,0,0,0,0,0,0,0
89,1998,49499.48,1976,0,1,23404,1,1,0,0,0,0,0,0,0
89,2000,50658.8,2080,0,1,25484,0,1,0,0,0,0,0,0,0
89,2004,55411.35,2080,1,1,27564,0,1,0,0,0,0,0,0,0
89,2006,67081,2080,1,1,29644,0,1,0,0,0,0,0,0,0
90,1988,63058.12,2015,0,1,2015,0,1,0,0,0,0,0,0,0
90,2002,129123.7,2132,1,1,4147,0,0,0,0,1,0,0,0,0
91,1989,35190.01,1872,0,1,1872,0,1,0,0,0,0,0,0,0
91,1996,47269.4,2080,0,1,3952,0,1,0,0,0,0,0,0,0
91,1998,46823.84,2080,0,1,6032,0,1,0,0,0,0,0,0,0
91,2002,70320.89,2080,0,1,8112,0,0,0,0,1,0,0,0,0
91,2004,46176.13,1000,0,1,9112,1,1,0,0,0,0,0,0,0
91,2006,32458.55,2000,0,1,11112,1,0,0,0,0,0,0,1,0
91,2008,30393.3,2020,0,1,13132,0,0,0,0,0,0,0,1,0
91,2012,20896.15,1290,1,1,14422,0,0,0,0,1,0,0,0,0
91,2014,36850.39,1456,1,1,15878,1,0,0,0,0,0,0,1,0
92,2002,23036.15,1190,0,2,1190,0,0,0,0,1,0,0,0,0
